incident_id,confidence,is_correct,confidence_bin
65792,0.6155371907552083,0,50-60%
65793,0.6339198632240295,0,50-60%
66646,0.5948572996457417,0,50-60%
64479,0.5599417053858439,0,40-50%
65794,0.5568028333981832,0,40-50%
65795,0.5041886213620503,0,30-40%
65796,0.401345398346583,0,20-30%
64071,0.5717694126764933,0,40-50%
65797,0.4679158571561178,0,30-40%
65798,0.6022538188298543,0,50-60%
65309,0.5588043295542399,0,40-50%
64845,0.5694815797805786,0,40-50%
65799,0.5814681016604105,0,50-60%
65800,0.5751059018770853,0,50-60%
65801,0.6133659127553304,0,50-60%
65802,0.5863348805109659,0,50-60%
65803,0.5424391272862752,0,40-50%
69397,0.4278454426129659,0,20-30%
65804,0.484002018292745,0,30-40%
65805,0.5175850354830424,0,40-50%
66899,0.458046013434728,0,30-40%
65806,0.5645468198458353,0,40-50%
69398,0.57380064757665,0,50-60%
65807,0.4070519450505575,0,20-30%
64846,0.5700949393908182,0,40-50%
69399,0.5518254283269246,0,40-50%
65808,0.5627115014394124,0,40-50%
65809,0.4993916991551717,0,30-40%
65810,0.4643773082097371,0,30-40%
65811,0.5710583610534667,0,40-50%
65812,0.6044493281046549,0,50-60%
65813,0.5448615514437357,0,40-50%
66921,0.6232135577201843,0,50-60%
69400,0.4302032553354899,0,20-30%
63898,0.4727754854361216,0,30-40%
69401,0.571462985197703,0,40-50%
69402,0.5762165430386861,0,50-60%
63498,0.5319261196454366,0,40-50%
69403,0.5001030547618865,0,30-40%
63703,0.5360816362698873,0,40-50%
63719,0.517535233815511,0,40-50%
64480,0.5621009114583333,0,40-50%
63658,0.5544114950497945,0,40-50%
65814,0.5544114950497945,0,40-50%
65816,0.5544114950497945,0,40-50%
65817,0.5544114950497945,0,40-50%
64565,0.5115362051328023,0,40-50%
63560,0.7793889923095703,0,80-90%
63532,0.559395277818044,0,40-50%
63525,0.5774259212811788,0,50-60%
64482,0.5601644161542256,0,40-50%
63563,0.622718715985616,0,50-60%
64483,0.6318851990699768,0,50-60%
63472,0.5810744725863138,0,50-60%
69404,0.4782767557303111,0,30-40%
64514,0.5731941703160603,0,50-60%
64484,0.5641526543299357,0,40-50%
64485,0.5341184698740641,0,40-50%
64847,0.5793311837514241,0,50-60%
63499,0.5802572611172994,0,50-60%
64535,0.5496966484387715,0,40-50%
69405,0.4439395013650258,0,30-40%
64486,0.5640115979512532,0,40-50%
64753,0.5517387035687764,0,40-50%
63843,0.5544114950497945,0,40-50%
63681,0.5544114950497945,0,40-50%
64487,0.554411614259084,0,40-50%
63821,0.554411614259084,0,40-50%
63842,0.5816243532498677,0,50-60%
63765,0.554411614259084,0,40-50%
63546,0.554411614259084,0,40-50%
63778,0.6615975184440612,0,60-70%
63811,0.6615975184440612,0,60-70%
63888,0.6633868498802185,0,60-70%
63696,0.554411614259084,0,40-50%
63676,0.554411614259084,0,40-50%
63777,0.554411614259084,0,40-50%
64566,0.5877394917805989,0,50-60%
65818,0.4888255837758382,0,30-40%
63755,0.5115648749669393,0,40-50%
63784,0.554411614259084,0,40-50%
63621,0.554411614259084,0,40-50%
63685,0.554411614259084,0,40-50%
63667,0.6633868498802185,0,60-70%
63511,0.6633868498802185,0,60-70%
63597,0.554411614259084,0,40-50%
63752,0.554411614259084,0,40-50%
63539,0.5488514863650004,0,40-50%
63894,0.4692811611493429,0,30-40%
63618,0.6445473078091939,0,60-70%
64488,0.5047872308095296,0,40-50%
64489,0.5901923143068949,0,50-60%
66661,0.5951321962674458,0,50-60%
64567,0.5747685674031575,0,50-60%
64490,0.5546031557718912,0,40-50%
64584,0.4880683663686117,0,30-40%
64592,0.5767371339797973,0,50-60%
64593,0.5419398191769917,0,40-50%
63910,0.4907827618916829,0,30-40%
63908,0.4928919338385264,0,30-40%
63593,0.5544114950497945,0,40-50%
63569,0.5544114950497945,0,40-50%
63491,0.5544114950497945,0,40-50%
63603,0.4634654763539632,0,30-40%
63522,0.5544114950497945,0,40-50%
63500,0.5544114950497945,0,40-50%
63714,0.5544114950497945,0,40-50%
64491,0.554411614259084,0,40-50%
64581,0.5122272613843282,0,40-50%
64585,0.5188616755803426,0,40-50%
69406,0.5762996915181477,0,50-60%
64492,0.479393178542455,0,30-40%
63470,0.5248710754712422,0,40-50%
63732,0.5679196360905965,0,40-50%
64765,0.5291540864308675,0,40-50%
64766,0.6027678492863973,0,50-60%
69407,0.5428171399434407,0,40-50%
63825,0.5274428966840108,0,40-50%
63554,0.554411614259084,0,40-50%
63832,0.661277262687683,0,60-70%
63469,0.6107812487284342,0,50-60%
63480,0.661277262687683,0,60-70%
63668,0.661277262687683,0,60-70%
63619,0.6107812487284342,0,50-60%
63748,0.661277262687683,0,60-70%
64493,0.4893381539185842,0,30-40%
63695,0.661277262687683,0,60-70%
63458,0.554411614259084,0,40-50%
63835,0.554411614259084,0,40-50%
63822,0.554411614259084,0,40-50%
64619,0.6503403428395589,0,60-70%
64620,0.5641779545148213,0,40-50%
64494,0.554411614259084,0,40-50%
63549,0.5228113773663838,0,40-50%
63452,0.6501325650215148,0,60-70%
64495,0.4805389904181162,0,30-40%
64496,0.5880247000058492,0,50-60%
64497,0.6182786467870076,0,50-60%
64498,0.554411614259084,0,40-50%
64499,0.554411614259084,0,40-50%
64500,0.4775690677960714,0,30-40%
64501,0.5300846063296,0,40-50%
69408,0.586134517510732,0,50-60%
64502,0.663193790435791,0,60-70%
69409,0.5737683458328247,0,50-60%
69410,0.6620852910677592,0,60-70%
69411,0.4861825350125631,0,30-40%
66659,0.5339644514719645,0,40-50%
63528,0.4390448871453603,0,30-40%
65819,0.5035501960118611,0,30-40%
65820,0.4794317725499471,0,30-40%
65821,0.536957168896993,0,40-50%
65822,0.493226403315862,0,30-40%
64848,0.6284637732505798,0,50-60%
69412,0.5518626812299092,0,40-50%
66832,0.5342138969103495,0,40-50%
65823,0.6185068173408508,0,50-60%
65824,0.6525068842569987,0,60-70%
65825,0.4755900743802388,0,30-40%
65826,0.5102342608769734,0,40-50%
65827,0.5926649533907572,0,50-60%
65828,0.543272702217102,0,40-50%
66669,0.5199374798138936,0,40-50%
65829,0.5503908359209696,0,40-50%
65830,0.5334540568987528,0,40-50%
65831,0.5465915166536967,0,40-50%
69413,0.6473766250610351,0,60-70%
65832,0.499282950480779,0,30-40%
65833,0.5810042304992675,0,50-60%
65834,0.6061242186228434,0,50-60%
65330,0.5631089769999186,0,40-50%
65835,0.5292001032034556,0,40-50%
65836,0.4978040102322896,0,30-40%
65837,0.401345398346583,0,20-30%
65838,0.6321558637619018,0,50-60%
65839,0.5953782482147216,0,50-60%
65840,0.4931506458123525,0,30-40%
65841,0.554411614259084,0,40-50%
64503,0.4976678136189779,0,30-40%
64504,0.4651053193410238,0,30-40%
64984,0.4480153583685557,0,30-40%
64505,0.490389999071757,0,30-40%
64506,0.5463930351734161,0,40-50%
65842,0.5329239610036214,0,40-50%
69414,0.5521084907849629,0,40-50%
64586,0.6271179877916971,0,50-60%
64716,0.4730091336568197,0,30-40%
64536,0.5474302414258321,0,40-50%
64507,0.5156891905466715,0,40-50%
64508,0.5511285904248555,0,40-50%
64850,0.3821319285233815,0,20-30%
69415,0.4537701252301534,0,30-40%
65287,0.5303632878462473,0,40-50%
65843,0.5193659308751424,0,40-50%
66750,0.6350384318033854,0,50-60%
65844,0.5347633603413899,0,40-50%
64715,0.3718595746358236,0,20-30%
65136,0.4010566118558248,0,20-30%
64853,0.449791127761205,0,30-40%
65846,0.6245412193934122,0,50-60%
65311,0.4671862684885661,0,30-40%
64610,0.576319273630778,0,50-60%
64509,0.3718595746358236,0,20-30%
65209,0.6072400771776835,0,50-60%
69416,0.5742872598965962,0,50-60%
65324,0.5484978202184041,0,40-50%
64851,0.6439364515940348,0,60-70%
65847,0.5173506382306416,0,40-50%
65848,0.5823467933336893,0,50-60%
69417,0.5583841446240743,0,40-50%
65544,0.555944141070048,0,40-50%
69418,0.6282353364626566,0,50-60%
65849,0.5666791164080301,0,40-50%
65850,0.5384028199513753,0,40-50%
65851,0.5231275819937388,0,40-50%
65543,0.4603084885279337,0,30-40%
65852,0.6237746718724568,0,50-60%
65853,0.5556989553769429,0,40-50%
69419,0.4947900417645772,0,30-40%
65855,0.5293105486234029,0,40-50%
65856,0.4437379502455393,0,30-40%
69420,0.5090279820760091,0,40-50%
65857,0.5437565687497457,0,40-50%
65858,0.560316380182902,0,40-50%
65859,0.5465021375020345,0,40-50%
65860,0.5894993507067362,0,50-60%
65861,0.5748075210253397,0,50-60%
65862,0.5085718615055084,0,40-50%
65863,0.6514992399215698,0,60-70%
65864,0.5227208995024363,0,40-50%
65865,0.5230951550801595,0,40-50%
65866,0.401345398346583,0,20-30%
66944,0.4825930558840434,0,30-40%
65867,0.6444719993273417,0,60-70%
65868,0.4891097191174825,0,30-40%
69421,0.4998781624635061,0,30-40%
69422,0.5306030157407124,0,40-50%
65869,0.4622686150868734,0,30-40%
65870,0.5543720367749532,0,40-50%
69423,0.5570599678357442,0,40-50%
65871,0.5886389576594034,0,50-60%
66943,0.7116272412935892,0,70-80%
69424,0.6233964247703552,0,50-60%
64858,0.5598351322809855,0,40-50%
65872,0.5527230464617411,0,40-50%
65873,0.6536022666295369,0,60-70%
65874,0.5809638741811116,0,50-60%
65875,0.5870112422307332,0,50-60%
65876,0.5315809491475423,0,40-50%
65877,0.584070738474528,0,50-60%
65878,0.5956023020744323,0,50-60%
64859,0.5296657327016194,0,40-50%
65879,0.4174393398761749,0,20-30%
69425,0.6286968274116516,0,50-60%
65880,0.4901823941071828,0,30-40%
65881,0.4142892006238302,0,20-30%
69426,0.5692727211316426,0,40-50%
65882,0.4725586457252502,0,30-40%
66811,0.588598752339681,0,50-60%
64860,0.4182570222218831,0,20-30%
64861,0.4332877937157949,0,20-30%
64862,0.4906248989899953,0,30-40%
65883,0.5140874627431233,0,40-50%
65884,0.6175223274230957,0,50-60%
65885,0.4964361134370168,0,30-40%
64510,0.5316059234937032,0,40-50%
64511,0.6071630679766337,0,50-60%
64512,0.5938515308698018,0,50-60%
65886,0.6894373261133829,0,60-70%
65887,0.3396684788862864,0,10-20%
64969,0.6201495809555053,0,50-60%
69427,0.5353353265126546,0,40-50%
65888,0.554560749053955,0,40-50%
65889,0.51950057776769,0,40-50%
66937,0.4650664273103078,0,30-40%
65890,0.5479040705362955,0,40-50%
65891,0.4626299980481466,0,30-40%
65892,0.5106104853947957,0,40-50%
65893,0.6025485637982686,0,50-60%
65894,0.5291526559193929,0,40-50%
64617,0.5440283381144205,0,40-50%
65895,0.4920601192315419,0,30-40%
65896,0.6272563619613647,0,50-60%
65897,0.5708662830988566,0,40-50%
69428,0.6101914329528808,0,50-60%
66824,0.5461851917902628,0,40-50%
65898,0.4993684831460317,0,30-40%
64818,0.5676943901379903,0,40-50%
65899,0.6814603490829467,0,60-70%
69429,0.4965959452788035,0,30-40%
64658,0.384423548301061,0,20-30%
65085,0.5196735504468282,0,40-50%
64648,0.5268348100980123,0,40-50%
64794,0.4606217387517293,0,30-40%
64863,0.6592722220420837,0,60-70%
69430,0.5551256222724914,0,40-50%
64557,0.5921968781153361,0,50-60%
64864,0.4800943377812703,0,30-40%
69431,0.6378239952723185,0,50-60%
65901,0.583784397761027,0,50-60%
64981,0.4857520106633504,0,30-40%
64971,0.5322518590291341,0,40-50%
69433,0.5732158664067586,0,50-60%
65194,0.5077135804494222,0,40-50%
64892,0.5153981092770894,0,40-50%
64784,0.629231953938802,0,50-60%
69434,0.7080249471664428,0,60-70%
64872,0.4889553430875142,0,30-40%
65104,0.4880397263367971,0,30-40%
64884,0.4758906327883402,0,30-40%
64516,0.5220096968809763,0,40-50%
69435,0.5730675740242004,0,50-60%
64780,0.5032548291683197,0,30-40%
64880,0.510833706776301,0,40-50%
64979,0.6285415255228678,0,50-60%
64793,0.4928509536584218,0,30-40%
64893,0.4713063779671987,0,30-40%
65159,0.5848425868352254,0,50-60%
65218,0.5196365955670674,0,40-50%
64889,0.5334328654607137,0,40-50%
65433,0.6336801333427429,0,50-60%
65076,0.5479478203455607,0,40-50%
64572,0.5378022475242614,0,40-50%
69436,0.5328995846907297,0,40-50%
64629,0.6153504215876261,0,50-60%
64647,0.5576245430310567,0,40-50%
65200,0.4848309142589569,0,30-40%
64750,0.6082157456080118,0,50-60%
64886,0.4506835006872813,0,30-40%
64887,0.3979274892012278,0,20-30%
64698,0.5003246330420176,0,30-40%
65155,0.5194011890093485,0,40-50%
64897,0.6155686659812927,0,50-60%
64898,0.5565323793093363,0,40-50%
69437,0.4776392522652944,0,30-40%
64657,0.4240870121320089,0,20-30%
64609,0.5182956698735555,0,40-50%
64867,0.4780127647717794,0,30-40%
64816,0.6411347948710123,0,50-60%
65168,0.5140507462819417,0,40-50%
64865,0.5391420963605245,0,40-50%
64646,0.5301299336751302,0,40-50%
65028,0.5016285422643025,0,30-40%
64870,0.4951669855117798,0,30-40%
69438,0.4714714828332265,0,30-40%
64560,0.5435037854512532,0,40-50%
65247,0.6111614985466003,0,50-60%
65259,0.4850075208346049,0,30-40%
64883,0.6350589040120442,0,50-60%
64817,0.5672719720204671,0,40-50%
64895,0.5565333607991536,0,40-50%
69439,0.5611212217013041,0,40-50%
65181,0.4796860757668813,0,30-40%
69440,0.504712279955546,0,40-50%
64537,0.5486757996877034,0,40-50%
64879,0.4943897091547648,0,30-40%
64699,0.5724977814356486,0,40-50%
65216,0.5205279830296834,0,40-50%
64875,0.5865204615592956,0,50-60%
64876,0.6469694935480753,0,60-70%
65369,0.7922893726030985,0,80-90%
65376,0.5902943256696065,0,50-60%
64779,0.2420108430782954,0,0-10%
64873,0.5902283155123392,0,50-60%
64874,0.4975811484654744,0,30-40%
64665,0.6200115048090616,0,50-60%
64666,0.5667744838396708,0,40-50%
65902,0.5544114950497945,0,40-50%
65903,0.5693017207781473,0,40-50%
69441,0.5595376137097676,0,40-50%
65904,0.6426420453389485,0,60-70%
65905,0.5944348537127176,0,50-60%
69442,0.5037814620335896,0,30-40%
65906,0.6439703070322672,0,60-70%
65907,0.6741250438690185,0,60-70%
65908,0.4816104117234548,0,30-40%
65909,0.5487638079325358,0,40-50%
65910,0.5441507938702901,0,40-50%
65911,0.4935263338883718,0,30-40%
65912,0.5140312555631001,0,40-50%
65913,0.6247560067176818,0,50-60%
65914,0.5342618508338928,0,40-50%
65915,0.6250175797144571,0,50-60%
65916,0.5342618508338928,0,40-50%
65917,0.6473752819697062,0,60-70%
65918,0.5457620266278584,0,40-50%
69443,0.5664184931119283,0,40-50%
69444,0.5095787289937337,0,40-50%
64899,0.5527421219348907,0,40-50%
65919,0.5235234164396921,0,40-50%
65920,0.5657160861492156,0,40-50%
69445,0.628946153640747,0,50-60%
65921,0.68449929189682,0,60-70%
69446,0.5986943804423014,0,50-60%
66804,0.561606880346934,0,40-50%
65304,0.565281176884969,0,40-50%
65922,0.584070738474528,0,50-60%
64822,0.4828035477002462,0,30-40%
65923,0.5495007001558939,0,40-50%
69447,0.6072153730392456,0,50-60%
69448,0.6334606690406799,0,50-60%
65924,0.6257168296178182,0,50-60%
65925,0.484533544699351,0,30-40%
69449,0.6561255140304565,0,60-70%
69450,0.5998550895055135,0,50-60%
66800,0.6070297045707702,0,50-60%
69451,0.6092134399414062,0,50-60%
64612,0.592665012995402,0,50-60%
65927,0.6529553178151448,0,60-70%
64900,0.5829859061241149,0,50-60%
64901,0.2656386736234029,0,0-10%
65928,0.4538969937165578,0,30-40%
65929,0.5592638813654581,0,40-50%
65930,0.6654855890274047,0,60-70%
64681,0.4626332465012868,0,30-40%
65049,0.5850166641871134,0,50-60%
65051,0.5596509539286295,0,40-50%
69452,0.6878252906799316,0,60-70%
64618,0.3564673605759939,0,10-20%
69453,0.479917552391688,0,30-40%
64787,0.6037473324139913,0,50-60%
64701,0.6611503326098124,0,60-70%
64704,0.5697461647987365,0,40-50%
64538,0.5621382239659627,0,40-50%
64685,0.5873622857729593,0,50-60%
65931,0.5512826684315999,0,40-50%
69454,0.4441916309992472,0,30-40%
64542,0.6072463674545288,0,50-60%
69455,0.5376212838490804,0,40-50%
64664,0.5253480914433797,0,40-50%
64797,0.4581463578542074,0,30-40%
64700,0.5225463751157124,0,40-50%
64767,0.5466531756718953,0,40-50%
69456,0.6069621685345967,0,50-60%
65932,0.4881809019247691,0,30-40%
64670,0.5114873889287312,0,40-50%
64574,0.48771586449941,0,30-40%
69457,0.6097103598912557,0,50-60%
64568,0.5150783323446909,0,40-50%
64703,0.5099533163706461,0,40-50%
65082,0.4198917411963145,0,20-30%
64638,0.5632554852167765,0,40-50%
64786,0.6970737857818603,0,60-70%
69458,0.6948704365094502,0,60-70%
64770,0.5812069419225057,0,50-60%
64576,0.5134365204175313,0,40-50%
64785,0.4906863235632578,0,30-40%
64669,0.6211938543319702,0,50-60%
69459,0.6662575883865356,0,60-70%
64587,0.5438886526425679,0,40-50%
64755,0.5619623902638753,0,40-50%
64754,0.5619623902638753,0,40-50%
64799,0.5492379906972249,0,40-50%
69460,0.4933212343056997,0,30-40%
64768,0.539768481572469,0,40-50%
64702,0.5528487526575724,0,40-50%
64800,0.5390244367917378,0,40-50%
64760,0.6451767924626668,0,60-70%
64632,0.5774212125142415,0,50-60%
64573,0.5838549378712972,0,50-60%
64621,0.6748054904937744,0,60-70%
64575,0.5730049255688985,0,50-60%
64801,0.5262709521452585,0,40-50%
64902,0.5344538652102152,0,40-50%
64769,0.5216435435612996,0,40-50%
64595,0.5186360719998677,0,40-50%
64804,0.308060878833135,0,10-20%
64540,0.5071909669240315,0,40-50%
64633,0.5029429438908894,0,30-40%
64594,0.5249168518384297,0,40-50%
64903,0.4680375400384267,0,30-40%
69461,0.6498782002131144,0,60-70%
69462,0.5723725838661193,0,40-50%
64589,0.573046171983083,0,50-60%
64771,0.5767220500310262,0,50-60%
64819,0.5911649111111958,0,50-60%
64805,0.6261222922007242,0,50-60%
64650,0.5145073496500651,0,40-50%
69463,0.5970783197085062,0,50-60%
64772,0.5330348852475484,0,40-50%
64649,0.5095305684407552,0,40-50%
64588,0.583341741879781,0,50-60%
65449,0.6882170402208964,0,60-70%
65934,0.4247071090539296,0,20-30%
65935,0.4644379261334737,0,30-40%
65936,0.5895316246350606,0,50-60%
65937,0.5757644735972086,0,50-60%
65938,0.4730367306073507,0,30-40%
65939,0.6610723419189453,0,60-70%
69464,0.5152459386189778,0,40-50%
69465,0.560410046895345,0,40-50%
66984,0.4501012805302938,0,30-40%
69466,0.6558197978337605,0,60-70%
66980,0.619781343460083,0,50-60%
65940,0.5882486942609151,0,50-60%
65941,0.6640273613929748,0,60-70%
69467,0.5793981197675069,0,50-60%
69468,0.4076816105047862,0,20-30%
64904,0.5642116033236185,0,40-50%
65942,0.5279558542569478,0,40-50%
64905,0.4960411432584127,0,30-40%
65943,0.5639262440999349,0,40-50%
65944,0.593264754931132,0,50-60%
65945,0.4811335169474284,0,30-40%
64906,0.5119570139249165,0,40-50%
69469,0.5846727175712585,0,50-60%
65946,0.6037016196250915,0,50-60%
65947,0.6109249555269877,0,50-60%
65948,0.5167027953465779,0,40-50%
66936,0.5315230730374654,0,40-50%
65949,0.6276655756632487,0,50-60%
65950,0.4966228845914205,0,30-40%
65951,0.5512987020810445,0,40-50%
65952,0.6626612825393676,0,60-70%
65953,0.6626612825393676,0,60-70%
65954,0.6665817184448242,0,60-70%
65955,0.6832992119789123,0,60-70%
65956,0.6665817184448242,0,60-70%
65957,0.6869989318847656,0,60-70%
65958,0.6626612825393676,0,60-70%
65959,0.5451880935033162,0,40-50%
65960,0.6665817184448242,0,60-70%
65961,0.6869989318847656,0,60-70%
65962,0.51926478377978,0,40-50%
64737,0.4755399508476257,0,30-40%
66686,0.5750735047658284,0,50-60%
66685,0.5256223363876342,0,40-50%
66678,0.5809729658762613,0,50-60%
66670,0.4759903195699056,0,30-40%
64908,0.4744976106484731,0,30-40%
64720,0.5678408705393473,0,40-50%
64705,0.5817696733474731,0,50-60%
69470,0.6677552742958068,0,60-70%
64740,0.6195838136672973,0,50-60%
64717,0.5593075119654337,0,40-50%
64743,0.5555175506273905,0,40-50%
64727,0.5134087168375651,0,40-50%
64735,0.5414872728983561,0,40-50%
69471,0.5758419596354166,0,50-60%
66704,0.6043717546463012,0,50-60%
66703,0.5373811089197794,0,40-50%
66705,0.5245293024381001,0,40-50%
69473,0.498466011206309,0,30-40%
66699,0.586727079073588,0,50-60%
65964,0.6869989318847656,0,60-70%
65965,0.6665817184448242,0,60-70%
65966,0.6626612825393676,0,60-70%
65967,0.6832992119789123,0,60-70%
69474,0.6626612825393676,0,60-70%
65968,0.5544114950497945,0,40-50%
65969,0.5544114950497945,0,40-50%
65970,0.6869989318847656,0,60-70%
65971,0.6665817184448242,0,60-70%
65972,0.6869989318847656,0,60-70%
65973,0.6626612825393676,0,60-70%
65974,0.6665817184448242,0,60-70%
65975,0.6626612825393676,0,60-70%
65976,0.6832992119789123,0,60-70%
65977,0.6665817184448242,0,60-70%
65978,0.6626612825393676,0,60-70%
69475,0.6241004748344421,0,50-60%
64739,0.5852013789812723,0,50-60%
64726,0.5758875889778137,0,50-60%
69476,0.5941132588386535,0,50-60%
64724,0.5649873855908711,0,40-50%
64746,0.5369524323145548,0,40-50%
69477,0.5612206104596456,0,40-50%
64732,0.5779449903170267,0,50-60%
64747,0.4470002594788869,0,30-40%
69478,0.4991333428223928,0,30-40%
64733,0.5151667240460713,0,40-50%
64722,0.5500183664957682,0,40-50%
64741,0.5202954970995585,0,40-50%
64744,0.6240985078811645,0,50-60%
64742,0.592943903128306,0,50-60%
69479,0.502880955060323,0,30-40%
64738,0.5313049796422322,0,40-50%
64730,0.5252010487715403,0,40-50%
64745,0.5373240950902303,0,40-50%
64736,0.5165234469572703,0,40-50%
64706,0.5469337943394978,0,40-50%
64729,0.5731720291773478,0,50-60%
64907,0.5494635942776998,0,40-50%
64723,0.4283288362820943,0,20-30%
65979,0.3576793932120005,0,10-20%
64719,0.5914793891906738,0,50-60%
64721,0.5549903475443522,0,40-50%
64728,0.5439071022669474,0,40-50%
65980,0.5544114950497945,0,40-50%
69480,0.6145492159525553,0,50-60%
65981,0.6145492159525553,0,50-60%
69481,0.55768337281545,0,40-50%
69482,0.5230168941815694,0,40-50%
65982,0.6478184742927551,0,60-70%
65983,0.6796420180002848,0,60-70%
69484,0.5310077650547027,0,40-50%
65984,0.5544114950497945,0,40-50%
65985,0.5544114950497945,0,40-50%
69485,0.5084769371350606,0,40-50%
65986,0.5336990598042806,0,40-50%
65987,0.5418393257459004,0,40-50%
65988,0.5336990598042806,0,40-50%
65989,0.5418393257459004,0,40-50%
65990,0.5418393257459004,0,40-50%
65991,0.5145879033406575,0,40-50%
65992,0.5145879033406575,0,40-50%
65993,0.5145879033406575,0,40-50%
65994,0.4719546380837758,0,30-40%
65995,0.5145879033406575,0,40-50%
65996,0.5418393257459004,0,40-50%
65997,0.5418393257459004,0,40-50%
65998,0.5544114950497945,0,40-50%
65999,0.5418393257459004,0,40-50%
66000,0.5643286946614583,0,40-50%
66001,0.6149934175809224,0,50-60%
66002,0.664180426120758,0,60-70%
66003,0.5643752458890279,0,40-50%
69486,0.4902695659001668,0,30-40%
66004,0.5996916575431823,0,50-60%
66005,0.4676210525830587,0,30-40%
66006,0.5031987670262654,0,30-40%
66007,0.5576666576862335,0,40-50%
66008,0.5104972961743672,0,40-50%
66009,0.5125171783765157,0,40-50%
66010,0.5945875608126322,0,50-60%
66011,0.5481553319295247,0,40-50%
66012,0.5459146741231282,0,40-50%
69487,0.6511384212176005,0,60-70%
66013,0.5717117431958516,0,40-50%
66014,0.5748680197397867,0,50-60%
66015,0.5492923243045806,0,40-50%
66016,0.5829810741742452,0,50-60%
66017,0.6663699709574381,0,60-70%
66018,0.6303277893066406,0,50-60%
66019,0.6137031876246134,0,50-60%
66020,0.401345398346583,0,20-30%
66021,0.6157779657046,0,50-60%
66022,0.484565788825353,0,30-40%
66023,0.4971614125569661,0,30-40%
69488,0.4471594932874044,0,30-40%
69489,0.5576473437945048,0,40-50%
66024,0.5334246400197347,0,40-50%
66025,0.378950292189916,0,20-30%
69490,0.5926797353426615,0,50-60%
66026,0.6555859727859497,0,60-70%
69491,0.5509019139607747,0,40-50%
66027,0.6607390327453613,0,60-70%
66028,0.5811864697138468,0,50-60%
69492,0.7709719184239705,0,70-80%
69493,0.5139975193341573,0,40-50%
66029,0.5340714100201924,0,40-50%
69494,0.6011972390810648,0,50-60%
69495,0.5820788386662801,0,50-60%
66030,0.5549005511601766,0,40-50%
69496,0.5160675886472066,0,40-50%
69497,0.5232891681989034,0,40-50%
69498,0.6630925817489624,0,60-70%
69499,0.6948704365094502,0,60-70%
69500,0.6124236547152201,0,50-60%
69501,0.5759072863260905,0,50-60%
69502,0.5653128269513448,0,40-50%
69503,0.463133150657018,0,30-40%
69504,0.4938592854340871,0,30-40%
69505,0.6061068418820699,0,50-60%
69506,0.4644171837170919,0,30-40%
69507,0.5159115436871846,0,40-50%
69508,0.6059888246854146,0,50-60%
69509,0.5261920336087544,0,40-50%
66733,0.6641201618512471,0,60-70%
69510,0.5032385233243306,0,30-40%
69511,0.5024590733846028,0,30-40%
69512,0.5723353269894917,0,40-50%
69513,0.5938281976381937,0,50-60%
69514,0.4910135808785756,0,30-40%
69515,0.4856577459176381,0,30-40%
69516,0.4780164900620778,0,30-40%
69517,0.4851259234746297,0,30-40%
69518,0.5301828029950459,0,40-50%
69519,0.584070738474528,0,50-60%
69520,0.2897065523465474,0,0-10%
69521,0.4843964818318685,0,30-40%
69522,0.6948704365094502,0,60-70%
69523,0.359853977282842,0,10-20%
69524,0.5776841882069905,0,50-60%
69525,0.5550069454511006,0,40-50%
69526,0.5885808431307474,0,50-60%
69527,0.5478704217274983,0,40-50%
69528,0.561535740216573,0,40-50%
69529,0.6615503075917561,0,60-70%
69530,0.613014126141866,0,50-60%
69531,0.5030896309216817,0,30-40%
69532,0.5567261222203572,0,40-50%
69533,0.5474755409558614,0,40-50%
69534,0.5527563932736714,0,40-50%
69535,0.4482150061130523,0,30-40%
69536,0.4982320311864217,0,30-40%
69537,0.4565248432954152,0,30-40%
69538,0.5171237233479817,0,40-50%
69539,0.5588827970822652,0,40-50%
69540,0.5544114950497945,0,40-50%
69541,0.5718520843187967,0,40-50%
69542,0.4509430471261342,0,30-40%
69543,0.5056664589246114,0,40-50%
69544,0.5502913557688395,0,40-50%
69545,0.4884215834935506,0,30-40%
69546,0.6077028158505757,0,50-60%
69547,0.5317679885228475,0,40-50%
66737,0.5621537807782491,0,40-50%
69548,0.5883509480158488,0,50-60%
69549,0.5192923191388448,0,40-50%
69550,0.4932711366017659,0,30-40%
69551,0.5769455674489339,0,50-60%
69552,0.4506857636769613,0,30-40%
69553,0.4122020843823751,0,20-30%
69555,0.5175514482657114,0,40-50%
69556,0.5760698877970377,0,50-60%
69557,0.5659356358846028,0,40-50%
69558,0.3542390111287435,0,10-20%
69559,0.5741647723515828,0,50-60%
69560,0.5819351040522257,0,50-60%
69561,0.4759359899361928,0,30-40%
69562,0.5864611509641011,0,50-60%
69563,0.5386725905736287,0,40-50%
66031,0.595178870677948,0,50-60%
66713,0.6155320965449015,0,50-60%
69564,0.5434491001764933,0,40-50%
69565,0.5567961298624674,0,40-50%
69566,0.5820149742762247,0,50-60%
69567,0.5725009404818217,0,40-50%
69568,0.630600210348765,0,50-60%
69569,0.6158637089729309,0,50-60%
69570,0.5091263913313547,0,40-50%
69571,0.6267463250160217,0,50-60%
69572,0.5132233742078145,0,40-50%
69573,0.6351882182757059,0,50-60%
69574,0.4876413586934408,0,30-40%
69575,0.5457598212560018,0,40-50%
69576,0.4902794006665548,0,30-40%
69577,0.5530367735226949,0,40-50%
69578,0.5097128394444783,0,40-50%
